"ID","Year","Quarter","CountryofAsylum","nationality","ethnicity","intentionmove","TotalAdult","TotalMinor","AppliedRefugee","documentation_id","Childinschool","Childvirtualed","disabilityacc_disabilityserv","medicalReceived","RiskYes","RiskReturn_medical","RiskStay_medical"
581,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
582,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
583,2021,"Q4","Panama","nicaragua",NA,"dontknow",2,2,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
584,2021,"Q4","Panama","colombia",NA,"relocate",2,3,"yes",1,"yes","no",0,"","Agree",1,0
585,2021,"Q4","Panama","other",NA,"stay",4,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
586,2021,"Q4","Panama","colombia",NA,"stay",3,1,"yes",1,"yes","yes",0,"StronglyAgree","Undecided",0,0
587,2021,"Q4","Panama","other",NA,"stay",1,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
588,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"","StronglyAgree",0,0
589,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
590,2021,"Q4","Panama","colombia",NA,"stay",1,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
591,2021,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
592,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
593,2021,"Q4","Panama","nicaragua",NA,"stay",1,3,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
594,2021,"Q4","Panama","venezuela",NA,"stay",2,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
595,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"Agree","Agree",1,0
596,2021,"Q4","Panama","venezuela",NA,"stay",4,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
597,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
598,2021,"Q4","Panama","nicaragua",NA,"stay",2,3,"yes",1,"yes","no",0,"Disagree","StronglyAgree",1,0
599,2021,"Q4","Panama","other",NA,"relocate",2,NA,"yes",0,"no","",0,"StronglyAgree","StronglyAgree",0,0
600,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
601,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
602,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
603,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Agree",1,0
604,2021,"Q4","Panama","colombia",NA,"dontknow",1,0,"yes",1,"","",0,"","Disagree",0,0
605,2021,"Q4","Panama","venezuela",NA,"stay",4,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
606,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
607,2021,"Q4","Panama","colombia",NA,"dontknow",3,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
608,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
609,2021,"Q4","Panama","venezuela",NA,"relocate",2,0,"yes",1,"","",0,"","StronglyAgree",1,0
610,2021,"Q4","Panama","other",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
611,2021,"Q4","Panama","colombia",NA,"relocate",2,1,"yes",0,"","",0,"StronglyAgree","Agree",0,0
612,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
613,2021,"Q4","Panama","other",NA,"stay",NA,0,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
614,2021,"Q4","Panama","venezuela",NA,"relocate",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
615,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
616,2021,"Q4","Panama","nicaragua",NA,"stay",4,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
617,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",1,0
618,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
619,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
620,2021,"Q4","Panama","venezuela",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",0,0
621,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
622,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
623,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
624,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","Agree",0,0
625,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
626,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"","Agree",1,0
627,2021,"Q4","Panama","colombia",NA,"stay",3,0,"",1,"","",0,"","StronglyAgree",1,0
628,2021,"Q4","Panama","other",NA,"stay",2,2,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",0,0
629,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
630,2021,"Q4","Panama","venezuela",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",1,0
631,2021,"Q4","Panama","colombia",NA,"relocate",1,2,"yes",1,"","",0,"Agree","StronglyAgree",1,0
632,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",0,0
633,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"","",0,"","StronglyAgree",1,0
634,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"Agree","Undecided",0,0
635,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
636,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",0,0
637,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
638,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
639,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
640,2021,"Q4","Panama","colombia",NA,"relocate",2,4,"yes",1,"","",0,"","StronglyAgree",0,0
641,2021,"Q4","Panama","other",NA,"stay",3,1,"yes",0,"yes","yes",0,"","StronglyAgree",0,0
642,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"Undecided","StronglyAgree",1,0
643,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"Disagree","StronglyAgree",1,0
644,2021,"Q4","Panama","venezuela",NA,"stay",2,3,"yes",1,"yes","yes",0,"StronglyAgree","Disagree",0,0
645,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
646,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
647,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",0,"Disagree","StronglyAgree",0,0
648,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",0,"","Undecided",0,0
649,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","Agree",1,0
650,2021,"Q4","Panama","venezuela",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
651,2021,"Q4","Panama","colombia",NA,"stay",NA,1,"yes",1,"no","",0,"StronglyAgree","Disagree",0,0
652,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
653,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
654,2021,"Q4","Panama","other",NA,"dontknow",2,1,"yes",1,"yes","no",0,"Agree","StronglyAgree",1,0
655,2021,"Q4","Panama","venezuela",NA,"stay",NA,1,"yes",1,"yes","yes",0,"","Agree",0,0
656,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyDisagree",0,0
657,2021,"Q4","Panama","venezuela",NA,"stay",NA,0,"yes",1,"","",0,"Undecided","StronglyAgree",1,0
658,2021,"Q4","Panama","colombia",NA,"stay",4,0,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
659,2021,"Q4","Panama","venezuela",NA,"stay",NA,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
660,2021,"Q4","Panama","venezuela",NA,"dontknow",2,1,"yes",1,"yes","yes",0,"Agree","StronglyAgree",0,0
661,2021,"Q4","Panama","colombia",NA,"stay",3,2,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
662,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
663,2021,"Q4","Panama","nicaragua",NA,"stay",3,2,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
664,2021,"Q4","Panama","venezuela",NA,"stay",2,3,"yes",1,"yes","yes",0,"","Agree",1,0
665,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
666,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
667,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
668,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
669,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
670,2021,"Q4","Panama","nicaragua",NA,"dontknow",2,0,"yes",1,"","",0,"","StronglyAgree",1,0
671,2021,"Q4","Panama","nicaragua",NA,"relocate",3,3,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
672,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",0,0
673,2021,"Q4","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
674,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
675,2021,"Q4","Panama","colombia",NA,"stay",1,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
676,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
677,2021,"Q4","Panama","colombia",NA,"stay",2,NA,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
678,2021,"Q4","Panama","nicaragua",NA,"relocate",2,0,"yes",0,"","",0,"Agree","StronglyAgree",1,0
679,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
680,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
681,2021,"Q4","Panama","nicaragua",NA,"relocate",3,0,"yes",1,"","",0,"","StronglyDisagree",0,0
682,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
683,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
684,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
685,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",0,"","",0,"","Undecided",0,0
686,2021,"Q4","Panama","venezuela",NA,"stay",1,1,"yes",1,"no","",0,"","StronglyAgree",1,0
687,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
688,2021,"Q4","Panama","colombia",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
689,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
690,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
691,2021,"Q4","Panama","colombia",NA,"stay",1,2,"yes",1,"yes","yes",0,"StronglyAgree","Agree",0,0
692,2021,"Q4","Panama","venezuela",NA,"relocate",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
693,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",0,"","Agree",0,0
694,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"",0,"","",0,"StronglyAgree","Undecided",0,0
695,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Agree",0,0
696,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",0,"yes","yes",0,"StronglyAgree","Agree",0,0
697,2021,"Q4","Panama","other",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
698,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
699,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
700,2021,"Q4","Panama","venezuela",NA,"relocate",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
701,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
702,2021,"Q4","Panama","nicaragua",NA,"stay",1,1,"yes",1,"","",0,"","Undecided",0,0
703,2021,"Q4","Panama","venezuela",NA,"stay",3,2,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
704,2021,"Q4","Panama","venezuela",NA,"stay",NA,0,"yes",1,"","",0,"","Agree",0,0
705,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
706,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","no",0,"","StronglyAgree",1,0
707,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
708,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"","",0,"Undecided","Disagree",0,0
709,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
710,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","Agree",1,0
711,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
712,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
713,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"Undecided","Undecided",0,0
714,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
715,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
716,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"Agree","Agree",0,0
717,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","no",0,"Undecided","StronglyAgree",0,0
718,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
719,2021,"Q4","Panama","venezuela",NA,"dontknow",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
1,2020,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",NA,"Disagree","Agree",1,NA
2,2020,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
3,2020,"Q4","Panama","",NA,"relocate",2,1,"yes",1,"yes","yes",NA,"Agree","StronglyAgree",1,NA
4,2020,"Q4","Panama","colombia",NA,"stay",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
5,2020,"Q4","Panama","venezuela",NA,"stay",2,2,"",0,"","",NA,"","Agree",1,NA
6,2020,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"no","",NA,"","StronglyAgree",1,NA
7,2020,"Q4","Panama","colombia",NA,"dontknow",2,3,"yes",0,"yes","yes",NA,"StronglyAgree","Agree",0,NA
8,2020,"Q4","Panama","colombia",NA,"stay",NA,NA,"yes",0,"notell","",NA,"StronglyAgree","StronglyAgree",0,NA
9,2020,"Q4","Panama","",NA,"relocate",3,2,"",1,"","",NA,"StronglyAgree","Agree",1,NA
10,2020,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"no","",NA,"","StronglyAgree",1,NA
11,2020,"Q4","Panama","",NA,"stay",1,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
12,2020,"Q4","Panama","",NA,"stay",NA,NA,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
13,2020,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",0,"yes","yes",NA,"","StronglyAgree",1,NA
14,2020,"Q4","Panama","venezuela",NA,"stay",4,1,"yes",1,"no","",NA,"StronglyAgree","StronglyAgree",1,NA
15,2020,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",NA,"","Undecided",NA,NA
16,2020,"Q4","Panama","cuba",NA,"stay",2,0,"yes",1,"","",NA,"","Agree",0,NA
17,2020,"Q4","Panama","",NA,"stay",1,2,"yes",0,"yes","no",NA,"","StronglyAgree",0,NA
18,2020,"Q4","Panama","venezuela",NA,"stay",1,1,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
19,2020,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
20,2020,"Q4","Panama","",NA,"stay",2,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
21,2020,"Q4","Panama","colombia",NA,"relocate",3,0,"",1,"","",NA,"StronglyAgree","Disagree",NA,NA
22,2020,"Q4","Panama","",NA,"dontknow",3,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
23,2020,"Q4","Panama","",NA,"relocate",2,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
24,2020,"Q4","Panama","",NA,"stay",2,2,"yes",0,"yes","yes",NA,"StronglyAgree","Undecided",NA,NA
25,2020,"Q4","Panama","venezuela",NA,"stay",3,3,"",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
26,2020,"Q4","Panama","venezuela",NA,"stay",1,1,"yes",1,"yes","yes",NA,"","StronglyAgree",1,NA
27,2020,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
28,2020,"Q4","Panama","venezuela",NA,"dontknow",2,3,"nointention",1,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
29,2020,"Q4","Panama","",NA,"stay",3,1,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
30,2020,"Q4","Panama","venezuela",NA,"stay",3,1,"yes",1,"yes","yes",NA,"StronglyAgree","Disagree",NA,NA
31,2020,"Q4","Panama","",NA,"stay",2,3,"yes",0,"no","",NA,"StronglyAgree","StronglyAgree",1,NA
32,2020,"Q4","Panama","venezuela",NA,"stay",4,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
33,2020,"Q4","Panama","colombia",NA,"relocate",2,0,"yes",1,"","",NA,"Undecided","StronglyAgree",0,NA
34,2020,"Q4","Panama","",NA,"dontknow",4,0,"yes",1,"","",NA,"","StronglyAgree",0,NA
35,2020,"Q4","Panama","venezuela",NA,"relocate",1,2,"yes",1,"yes","no",NA,"StronglyAgree","StronglyDisagree",NA,NA
36,2020,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
37,2020,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",0,"","",NA,"Agree","StronglyAgree",1,NA
38,2020,"Q4","Panama","venezuela",NA,"stay",2,3,"",0,"yes","yes",NA,"StronglyAgree","Undecided",NA,NA
39,2020,"Q4","Panama","",NA,"stay",4,2,"yes",1,"","",NA,"StronglyAgree","Undecided",NA,NA
40,2020,"Q4","Panama","",NA,"stay",2,3,"yes",1,"yes","no",NA,"StronglyAgree","Agree",0,NA
41,2020,"Q4","Panama","",NA,"relocate",3,1,"yes",0,"yes","yes",NA,"Disagree","StronglyAgree",1,NA
42,2020,"Q4","Panama","",NA,"stay",3,1,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
43,2020,"Q4","Panama","",NA,"dontknow",2,3,"yes",0,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
44,2020,"Q4","Panama","colombia",NA,"stay",5,0,"yes",1,"","",NA,"StronglyDisagree","StronglyAgree",0,NA
45,2020,"Q4","Panama","",NA,"stay",1,3,"yes",1,"no","",NA,"StronglyAgree","StronglyAgree",0,NA
46,2020,"Q4","Panama","cuba",NA,"stay",1,0,"yes",1,"","",NA,"","Undecided",NA,NA
47,2020,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",0,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
48,2020,"Q4","Panama","venezuela",NA,"stay",3,1,"yes",0,"yes","no",NA,"","StronglyAgree",0,NA
49,2020,"Q4","Panama","nicaragua",NA,"stay",3,2,"yes",1,"yes","yes",NA,"","StronglyAgree",1,NA
50,2020,"Q4","Panama","colombia",NA,"relocate",1,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
51,2020,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
52,2020,"Q4","Panama","",NA,"relocate",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
53,2020,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",1,"","",NA,"StronglyAgree","Undecided",NA,NA
54,2020,"Q4","Panama","nicaragua",NA,"stay",NA,NA,"yes",0,"","",NA,"","StronglyAgree",0,NA
55,2020,"Q4","Panama","nicaragua",NA,"relocate",2,1,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
56,2020,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",NA,"","StronglyAgree",0,NA
57,2020,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",NA,"Agree","Agree",0,NA
58,2020,"Q4","Panama","venezuela",NA,"dontknow",4,2,"nointention",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
59,2020,"Q4","Panama","venezuela",NA,"stay",NA,NA,"",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
60,2020,"Q4","Panama","",NA,"relocate",4,0,"",1,"","",NA,"StronglyAgree","StronglyAgree",1,NA
61,2020,"Q4","Panama","",NA,"stay",2,2,"yes",1,"yes","no",NA,"","StronglyAgree",0,NA
62,2020,"Q4","Panama","",NA,"stay",2,2,"yes",1,"yes","no",NA,"","StronglyAgree",1,NA
63,2020,"Q4","Panama","cuba",NA,"stay",2,0,"yes",0,"","",NA,"","Agree",0,NA
64,2020,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",NA,"Disagree","StronglyAgree",1,NA
65,2020,"Q4","Panama","",NA,"stay",1,1,"yes",1,"","",NA,"StronglyAgree","Undecided",NA,NA
66,2020,"Q4","Panama","venezuela",NA,"stay",3,3,"yes",0,"yes","no",NA,"StronglyAgree","StronglyAgree",0,NA
67,2020,"Q4","Panama","venezuela",NA,"relocate",1,3,"yes",1,"no","",NA,"Agree","StronglyAgree",1,NA
68,2020,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",0,"","",NA,"","StronglyAgree",0,NA
69,2020,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
70,2020,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
71,2020,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",NA,"Disagree","StronglyAgree",0,NA
72,2020,"Q4","Panama","",NA,"dontknow",3,1,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
73,2020,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
74,2020,"Q4","Panama","colombia",NA,"stay",1,2,"yes",1,"yes","yes",NA,"Undecided","StronglyAgree",0,NA
75,2020,"Q4","Panama","",NA,"stay",1,1,"yes",1,"","",NA,"Agree","StronglyAgree",0,NA
76,2020,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",NA,"StronglyAgree","Disagree",NA,NA
77,2020,"Q4","Panama","salvador",NA,"stay",5,0,"",0,"","",NA,"StronglyAgree","Agree",0,NA
78,2020,"Q4","Panama","",NA,"stay",1,1,"yes",0,"yes","no",NA,"","Disagree",NA,NA
79,2020,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
80,2020,"Q4","Panama","colombia",NA,"stay",1,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",0,NA
81,2020,"Q4","Panama","colombia",NA,"stay",1,0,"",1,"","",NA,"StronglyAgree","Disagree",NA,NA
82,2020,"Q4","Panama","",NA,"relocate",4,2,"yes",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",0,NA
83,2020,"Q4","Panama","salvador",NA,"stay",3,1,"",0,"yes","no",NA,"StronglyAgree","Disagree",NA,NA
84,2020,"Q4","Panama","venezuela",NA,"stay",3,3,"",0,"yes","yes",NA,"StronglyAgree","StronglyAgree",1,NA
85,2020,"Q4","Panama","",NA,"stay",3,0,"yes",0,"","",NA,"StronglyAgree","StronglyAgree",1,NA
86,2020,"Q4","Panama","",NA,"stay",4,3,"yes",1,"yes","yes",NA,"StronglyAgree","StronglyDisagree",NA,NA
87,2020,"Q4","Panama","",NA,"stay",6,0,"yes",1,"","",NA,"StronglyAgree","StronglyAgree",0,NA
88,2020,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",0,"","",NA,"StronglyAgree","Undecided",NA,NA
89,2020,"Q4","Panama","",NA,"stay",4,2,"",0,"no","",NA,"Agree","StronglyAgree",1,NA
90,2020,"Q4","Panama","",NA,"stay",2,1,"",0,"yes","yes",NA,"","Disagree",NA,NA
91,2020,"Q4","Panama","venezuela",NA,"relocate",3,3,"yes",1,"yes","no",NA,"StronglyAgree","StronglyAgree",1,NA
